id,user_id,category_id,amount,description,date,created_at
bda5e164-2f70-4ca3-a24f-9d99be5beaa0,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-02-22,2026-03-24 15:48:46.615497+00
be1d6bb4-9530-4805-bfa2-d86424898510,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,41,Auto,2025-12-30,2026-03-24 15:39:33.088394+00
beda8517-4081-4f0f-bcea-bac6298ae772,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,268,Lunch,2025-10-10,2026-03-24 15:40:06.105203+00
bf3ac011-31e0-4d6a-b2b3-2a0d2649c08d,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,110,Lunch,2025-11-02,2026-03-24 15:40:06.105203+00
c0622fbb-adbd-47ec-b14b-67d9e38fd393,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,113,Dinner,2026-01-24,2026-03-24 15:40:06.105203+00
c1c56488-4a5f-487e-a4c8-bcc23f8fe6d5,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,58,Auto,2025-11-13,2026-03-24 15:39:33.088394+00
c2030b2d-7788-4ceb-912f-91a59372e967,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-02-28,2026-03-24 15:48:46.615497+00
c21b4d93-a115-4f55-be9a-c054281cc19c,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-12-19,2026-03-24 15:47:43.914809+00
c2370eaf-f76c-448c-ac3c-becfb5387e58,8fda9f64-eb6d-4edf-96f2-0e92076e1607,3e320471-accc-4b94-b4e6-1a2d853d51a1,22,Streaming,2026-03-06,2026-03-23 12:36:40.550609+00
c25182aa-4e76-48ae-b822-de9a7d896ae5,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,162,Dinner,2025-11-09,2026-03-24 15:40:06.105203+00
c320ef25-c26e-4e7f-a7ab-111b16d5ef86,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,47,Auto,2025-11-04,2026-03-24 15:39:33.088394+00
c3c14f64-48ab-4d27-b8c5-858ef6179231,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,247,Lunch,2025-12-25,2026-03-24 15:40:06.105203+00
c3d85945-82b4-42c3-9d71-53007a69186b,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,258,Dinner,2026-02-28,2026-03-24 15:40:06.105203+00
c4297d3d-1a64-4119-9e59-e9bf1e481f91,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,187,Lunch,2025-10-03,2026-03-24 15:40:06.105203+00
c5902acb-f7dc-4c58-994f-31e7fb9de5be,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-02-12,2026-03-24 15:48:46.615497+00
c655b657-c729-4f75-9ac0-9708d1b9f32e,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,60,Taxi,2025-11-18,2026-03-23 12:36:40.550609+00
c7130e8c-d040-46bf-a595-f4e91311a3e5,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,100,Lunch,2026-01-22,2026-03-24 15:40:06.105203+00
c7394f39-6c4d-493e-8b52-f06e58bc0b08,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,45,Auto,2025-12-07,2026-03-24 15:39:33.088394+00
c799e0e1-c95a-43e3-a6f9-76436aef709a,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-11-11,2026-03-24 15:47:18.801908+00
c80fc9c1-8912-4d8c-b8ff-c737ebf93833,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,51,Auto,2025-10-26,2026-03-24 15:39:33.088394+00
c870ace2-49f4-45c1-931d-28af8d05542e,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,60,Auto,2025-10-24,2026-03-24 15:39:33.088394+00
c8db6b25-105f-412e-ad1e-fd2770478abf,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-01-03,2026-03-24 15:48:21.825061+00
c97f4c48-b46f-44bf-9e12-2a43de6ca879,8fda9f64-eb6d-4edf-96f2-0e92076e1607,f3bccc52-435d-4fec-bb68-8ce687e665eb,1200,Electricity Bill,2025-11-01,2026-03-24 15:31:22.708467+00
c991e29c-09c0-454b-9a71-25027000d75e,8fda9f64-eb6d-4edf-96f2-0e92076e1607,a4615ed1-a622-4ba1-9527-99a2f99ece5b,40,Misc,2026-03-20,2026-03-23 12:36:40.550609+00
ca30c8d3-3fd7-4fb8-b213-032d5ba434b5,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,167,Dinner,2026-02-09,2026-03-24 15:40:06.105203+00
cacce11c-c635-4724-83d6-8753a07090d0,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,169,Lunch,2025-10-30,2026-03-24 15:40:06.105203+00
cba3ec6d-c5a3-4fb9-9dd1-b7ae8ab90faf,8fda9f64-eb6d-4edf-96f2-0e92076e1607,f3bccc52-435d-4fec-bb68-8ce687e665eb,48,Internet,2025-11-08,2026-03-23 12:36:40.550609+00
cd65901a-3595-48c2-b639-de2dc44c607c,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-12-04,2026-03-24 15:47:43.914809+00
ce4cd58d-ba4e-4dde-b3ab-a88f6c5ae43a,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-10-04,2026-03-24 15:46:45.906116+00
ce4d8eb8-d6ec-4ef3-83d2-7769b9b662d3,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,300,Dinner,2025-12-02,2026-03-24 15:31:22.708467+00
cecd150b-d3c5-4754-aaf8-a4387da0e12a,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,55,Auto,2025-10-28,2026-03-24 15:39:33.088394+00
cedcb34f-bac6-415a-81c6-8d16e56c08f3,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-03-07,2026-03-24 15:48:59.062415+00
cee0ce83-fd7a-428f-84ba-6806f8992217,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,45,Auto,2025-10-14,2026-03-24 15:39:33.088394+00
d1cab08a-b756-4f41-9e00-be63024ca547,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,52,Auto,2025-12-10,2026-03-24 15:39:33.088394+00
d226deee-4242-4c82-becb-8994be596ec2,8fda9f64-eb6d-4edf-96f2-0e92076e1607,3e320471-accc-4b94-b4e6-1a2d853d51a1,199,Netflix,2025-11-05,2026-03-24 15:31:22.708467+00
d2348b37-219f-48e1-b2b4-3c0c13b32b3a,8fda9f64-eb6d-4edf-96f2-0e92076e1607,3e320471-accc-4b94-b4e6-1a2d853d51a1,10.99,Spotify,2025-11-05,2026-03-23 12:36:40.550609+00
d3a18374-8c1c-45c5-b51d-5d4ca8e8640a,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-02-23,2026-03-24 15:48:46.615497+00
d42f25f9-9abd-4291-abdf-d55b19293e97,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,41,Auto,2025-12-09,2026-03-24 15:39:33.088394+00
d43cd4bc-430d-42d3-aa7c-ae70ecec39d8,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-02-18,2026-03-24 15:48:46.615497+00
d5540a2d-c979-42e4-8b48-9198628b9bec,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-03-30,2026-03-24 15:48:59.062415+00
d72f2bc5-2dd7-4d8f-98d8-dc3c249c29f6,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,51,Auto,2025-10-31,2026-03-24 15:39:33.088394+00
d75c0866-66ef-4cda-9351-7f0530eb2bbf,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,41,Auto,2025-10-13,2026-03-24 15:39:33.088394+00
d77741f5-b991-4e37-b637-9452644f6625,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-11-20,2026-03-24 15:47:18.801908+00
d808d806-bc46-40be-a076-879c60788370,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,180,Dinner,2025-10-06,2026-03-24 15:31:22.708467+00
d8fe212b-8468-4d07-bf09-811dcbe630ef,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,59,Auto,2025-12-29,2026-03-24 15:39:33.088394+00
d9354e1c-27ef-4660-a9ce-6cbc7598e0f4,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-02-06,2026-03-24 15:48:46.615497+00
d9bfb5d5-ea2d-4a08-9444-5d09d347c36b,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,182,Dinner,2025-11-14,2026-03-24 15:40:06.105203+00
d9f97755-0603-4827-b685-7c23cd007b7c,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-11-06,2026-03-24 15:47:18.801908+00
dacb50d1-2346-4525-b2cb-1d64b1ef6f94,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,40,Auto,2025-10-18,2026-03-24 15:39:33.088394+00
dace52b0-423a-477b-a0da-a327cb98768e,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-12-08,2026-03-24 15:47:43.914809+00
daf0ac97-1b94-42f8-9478-b907c3f2832f,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,182,Dinner,2025-11-24,2026-03-24 15:40:06.105203+00
dbcf5f6b-2630-4fc1-b6fe-7acaebe7c190,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,53,Auto,2025-10-05,2026-03-24 15:39:33.088394+00
dbf8216f-96cb-4f5f-83e4-f0a58175a1e2,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,20,Lunch,2026-01-14,2026-03-23 12:36:40.550609+00
dbfd8331-f489-43ae-b101-080121d548a0,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-10-22,2026-03-24 15:46:45.906116+00
dc12ce3e-9688-44e8-931b-e95a9914c623,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,177,Lunch,2025-12-18,2026-03-24 15:40:06.105203+00
dc228ba2-6561-408c-9ca2-1b3f545e9fed,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,55,Auto,2026-01-05,2026-03-24 15:39:33.088394+00
dcc9cc86-ad64-49b9-a3b3-8c0be3e02752,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-02-11,2026-03-24 15:48:46.615497+00
dcd69698-e61a-4cec-a133-b626804e487f,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,53,Auto,2025-12-28,2026-03-24 15:39:33.088394+00
dd01e943-df34-4168-ac67-0c6f110efd6f,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,60,Auto,2025-12-11,2026-03-24 15:39:33.088394+00
dd4f82f6-e1ca-4d35-a48a-f8096674e7fb,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,49,Auto,2025-12-31,2026-03-24 15:39:33.088394+00
df2d0a62-b7a3-4243-bda6-b4498cb3f25d,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,48,Auto,2025-12-24,2026-03-24 15:39:33.088394+00
df698765-8624-4787-aea4-50f4ef8384ea,8fda9f64-eb6d-4edf-96f2-0e92076e1607,a4615ed1-a622-4ba1-9527-99a2f99ece5b,30,Misc,2025-12-20,2026-03-23 12:36:40.550609+00
e0c06df5-e539-4a75-87ec-79c00c54431c,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,58,Auto,2025-10-09,2026-03-24 15:39:33.088394+00
e17f1da8-d33e-42e8-9833-7b9d4e27c565,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,42,Auto,2025-12-04,2026-03-24 15:39:33.088394+00
e302583c-ed6a-4131-9cd4-97fff4522b10,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,107,Dinner,2026-02-16,2026-03-24 15:40:06.105203+00
e3925b66-c9f9-4683-adcd-7593ac3afde3,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-12-21,2026-03-24 15:47:43.914809+00
e3ab9ee2-f4a7-45a4-83f4-e8973cace592,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,247,Dinner,2025-10-12,2026-03-24 15:40:06.105203+00
e3f765d5-a399-4ae4-a719-ccc275dc9f4e,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,56,Auto,2025-12-20,2026-03-24 15:39:33.088394+00
e3f9d869-b3f0-4863-9f4d-353ee426c3b4,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-01-08,2026-03-24 15:48:21.825061+00
e42d817b-20de-4d87-a5ca-94815fa7dc4f,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-03-18,2026-03-24 15:48:59.062415+00
e4ee4ef5-9bda-4776-b0bf-26569bfe0d64,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-10-16,2026-03-24 15:46:45.906116+00
e5436554-2419-4f93-9170-6796fd402c8a,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,42,Auto,2025-11-05,2026-03-24 15:39:33.088394+00
e56a9849-8d1e-4eac-a85f-7c8265fa3d38,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,128,Lunch,2025-10-15,2026-03-24 15:40:06.105203+00
e6745352-13fb-499b-975e-c343d468d17a,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,42,Auto,2025-11-29,2026-03-24 15:39:33.088394+00
e8c627be-fd8a-4a5f-8a23-0107d0b93272,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-01-23,2026-03-24 15:48:21.825061+00
e8c80071-56c7-49a9-88c0-389740eb2734,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,197,Lunch,2025-11-11,2026-03-24 15:40:06.105203+00
e97bc268-554d-4712-8d3f-4f2ef22338c0,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,58,Taxi,2026-02-18,2026-03-23 12:36:40.550609+00
e9a0c961-0385-46f8-8bad-1b53265b2682,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-12-18,2026-03-24 15:47:43.914809+00
ea1fff59-fc18-48e2-98b2-cd9808fb745c,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,65,Taxi,2026-03-04,2026-03-23 12:36:40.550609+00
eacd5bbe-8db3-46b3-96d5-2dec4af26b24,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-03-21,2026-03-24 15:48:59.062415+00
ec65e995-846c-41b7-970b-34993731d66d,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-02-13,2026-03-24 15:48:46.615497+00
ec82f43f-57a3-479b-b0a6-5dc4d26e9966,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,95,Fuel,2025-12-03,2026-03-23 12:36:40.550609+00
ecbd91bd-878a-4bd9-bd78-a37eebb2185b,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,179,Lunch,2025-11-13,2026-03-24 15:40:06.105203+00
ed1d136d-f158-4672-8964-5c4fb5bf05b7,8fda9f64-eb6d-4edf-96f2-0e92076e1607,f3bccc52-435d-4fec-bb68-8ce687e665eb,520,Rent,2026-01-07,2026-03-23 12:36:40.550609+00
ed98b772-a4df-42b9-8186-bc27ba66c498,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,59,Auto,2025-11-24,2026-03-24 15:39:33.088394+00
ee66f0bc-043a-4a63-a921-91824a65c5a6,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,216,Dinner,2025-11-03,2026-03-24 15:40:06.105203+00
ef0926e6-2c1a-4723-96c0-2760c8f32f2e,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-12-03,2026-03-24 15:47:43.914809+00
ef686275-eeda-421c-8148-e437356b5aae,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-10-14,2026-03-24 15:46:45.906116+00
effcfffd-d82d-4e6c-a5aa-7827ff1d986c,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-10-06,2026-03-24 15:46:45.906116+00
f1fbc2cc-65cb-4558-9528-c568ae8a6306,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,55,Auto,2025-10-16,2026-03-24 15:39:33.088394+00
f2cc6383-6fe7-49e9-acd5-d0f05efea37f,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,97,Lunch,2025-11-01,2026-03-24 15:40:06.105203+00
f348fb4d-0eca-4270-bb05-bc272781f1f1,8fda9f64-eb6d-4edf-96f2-0e92076e1607,a4615ed1-a622-4ba1-9527-99a2f99ece5b,35,Misc,2026-02-22,2026-03-23 12:36:40.550609+00
f34910b8-6dc8-4606-b406-2b89e2f70401,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,230,Lunch,2026-02-25,2026-03-24 15:40:06.105203+00
f3e42be9-2d77-4be2-bebe-bbc9de2370f8,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-11-22,2026-03-24 15:47:18.801908+00
f459f7b4-4408-4c3d-9f81-d2d48f60e434,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,48,Auto,2026-01-08,2026-03-24 15:39:33.088394+00
f47a1cc5-a949-4253-bb25-7c0370ed8a4f,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-01-09,2026-03-24 15:48:21.825061+00
f558cee7-4a3d-4b8a-a3c0-f8e70fd6d687,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,88,Lunch,2026-02-06,2026-03-24 15:40:06.105203+00
f657ce65-c012-4c03-82f1-bab0ce06263a,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,220,Uber,2025-11-02,2026-03-24 15:31:22.708467+00
f733f463-59e6-497d-b1b5-a466267d3f7c,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-10-11,2026-03-24 15:46:45.906116+00
f77a7c03-311e-461c-a98f-aeb2032086cb,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-11-19,2026-03-24 15:47:18.801908+00
f9e2ebe2-87f6-47b1-b5d5-3c6f10426d2c,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,51,Auto,2025-12-14,2026-03-24 15:39:33.088394+00
fab13567-9041-4e6f-a107-cf122962163c,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-01-07,2026-03-24 15:48:21.825061+00
fb5d9d7d-6662-4ec7-95b9-d5b48c2a3e1f,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,7.9,Coffee,2025-12-12,2026-03-23 12:36:40.550609+00
fc627a39-287e-4181-abf6-73ab1b39175a,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-02-17,2026-03-24 15:48:46.615497+00
fc8bd257-50e8-428c-ba68-ca159db968d6,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-11-18,2026-03-24 15:47:18.801908+00
fd0f83b7-1e89-4a5e-a3d9-6ed4f30ad216,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,55,Auto,2025-11-19,2026-03-24 15:39:33.088394+00
feb7766e-3a3b-46e4-9a9a-48c4485e26ad,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,169,Lunch,2026-01-10,2026-03-24 15:40:06.105203+00
ff2e84cc-55d3-46a2-8dbb-01470b09411a,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,139,Dinner,2025-10-29,2026-03-24 15:40:06.105203+00
ff3a2740-3fd3-44af-a00f-9db4284b9c7b,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,263,Dinner,2025-11-20,2026-03-24 15:40:06.105203+00
ff461950-bac6-421b-9465-f8fa11c2112a,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-12-05,2026-03-24 15:47:43.914809+00
ff555f81-1f68-49b5-ba33-a9677b71ce3c,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,47,Auto,2026-01-09,2026-03-24 15:39:33.088394+00
ff6694cf-1e22-4945-8dd4-f732cb29991c,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-03-09,2026-03-24 15:48:59.062415+00
ff6e3db1-9efb-433f-8cc7-9cdbe1b81df0,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-02-03,2026-03-24 15:48:46.615497+00
ff8a06cb-4861-4fec-8490-3ef861faacf7,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,250,Lunch,2025-11-08,2026-03-24 15:40:06.105203+00
ffe16d04-21ac-415d-8dba-1151ef85893b,8fda9f64-eb6d-4edf-96f2-0e92076e1607,f3bccc52-435d-4fec-bb68-8ce687e665eb,88,Electricity,2026-02-08,2026-03-23 12:36:40.550609+00